6.050160592364e+01,6.212626032158e+00
4.050405579537e+01,5.113578351068e-01
8.050109600265e+01,6.213247761054e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
